customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ltv,engagement_score,charges_per_tenure,has_multiple_services,is_new_customer,is_high_value,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,tenure_group_12-24mo,tenure_group_24-48mo,tenure_group_48+mo,monthly_charges_category_Medium,monthly_charges_category_High,R_score,F_score,M_score,RFM_Score,RFM_Segment,KMeans_Cluster
6374-AFWOX,Male,0,1,0,46,1,0,1,1,1,1,0,0,0,65.65,3047.15,,3019.9,6,64.83297872340425,1,0,0,False,True,False,False,True,False,False,False,True,False,True,False,2,5,4,11,Established,1
4759-TRPLW,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,70.4,70.4,,70.4,2,35.2,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
5317-FLPJF,Female,0,0,0,66,0,0,1,0,1,1,1,1,1,61.35,4193.4,,4049.1,6,62.58805970149253,1,0,1,False,True,False,False,False,False,False,False,False,True,True,False,1,5,4,10,Established,1
7621-VPNET,Female,0,1,0,42,1,1,0,0,1,1,0,0,1,85.9,3729.75,,3607.8,4,86.73837209302326,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
6034-YMTOB,Female,0,0,0,5,1,0,0,0,0,1,0,0,1,75.65,399.45,,378.25,3,66.575,1,1,0,False,False,False,False,True,True,False,False,False,False,False,True,5,3,2,10,Established,3
8563-IIOXK,Male,0,1,1,7,1,0,1,0,0,0,0,0,1,49.75,331.3,,348.25,3,41.4125,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,5,3,2,10,Established,3
4903-CNOZC,Male,0,0,0,29,1,1,0,1,1,0,0,1,0,70.9,1964.6,,2056.1000000000004,5,65.48666666666666,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,3,4,3,10,Established,1
4353-HYOJD,Female,0,1,1,27,1,0,0,1,0,0,0,0,0,49.85,1336.15,,1345.95,3,47.71964285714286,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,4,3,3,10,Established,3
8020-BWHYL,Female,1,0,0,15,1,0,0,1,0,0,0,0,1,75.3,1147.45,,1129.5,3,71.715625,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
7267-FRMJW,Female,0,1,1,25,1,0,0,0,0,0,0,0,0,20.1,486.05,,502.50000000000006,1,18.69423076923077,0,0,0,False,True,False,False,True,False,True,False,True,False,False,False,4,1,2,7,Developing,0
2982-VPSGI,Female,0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,,1034.0,4,89.90833333333335,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,3,11,Established,3
4188-FRABG,Male,0,1,0,57,1,1,1,1,1,1,1,0,1,103.05,5925.75,,5873.849999999999,7,102.16810344827586,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,5,5,12,Established,2
8199-ZLLSA,Male,0,0,0,67,1,1,1,1,1,1,1,1,1,118.35,7804.15,,7929.45,8,114.76691176470588,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
4128-ETESU,Female,1,1,0,47,1,1,0,0,1,0,1,1,0,99.7,4747.2,,4685.900000000001,5,98.9,1,0,1,False,False,False,True,False,True,False,False,True,False,False,True,2,4,5,11,Established,1
0620-DLSLK,Female,0,0,0,13,1,0,0,0,0,0,1,0,1,81.9,1028.9,,1064.7,3,73.49285714285715,1,0,0,False,False,False,False,True,True,False,True,False,False,False,True,5,3,3,11,Established,3
4625-EWPTF,Male,0,0,0,8,0,0,1,0,0,0,0,0,1,30.45,226.45,,243.6,2,25.16111111111111,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,5,2,1,8,Developing,0
5980-NOPLP,Female,0,1,0,44,1,1,0,0,0,0,1,1,1,96.1,4364.1,,4228.4,4,96.98,1,0,1,False,False,False,True,False,True,False,False,True,False,False,True,2,3,4,9,Developing,1
3850-OKINF,Male,0,1,1,71,1,1,1,0,0,0,1,0,1,66.2,4692.55,,4700.2,4,65.17430555555556,1,0,1,True,False,False,True,False,False,False,False,False,True,True,False,1,3,5,9,Developing,1
6892-XPFPU,Male,1,1,0,24,1,1,0,1,1,0,1,1,1,104.25,2433.9,,2502.0,6,97.356,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,5,4,13,Champions,1
8010-EZLOU,Male,1,0,0,15,1,1,0,1,0,0,0,0,1,80.2,1217.25,,1203.0,3,76.078125,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
1156-ZFYDO,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,,19.75,1,9.875,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
3295-YVUSR,Male,1,0,0,2,1,1,0,0,0,0,0,0,1,72.6,154.3,,145.2,2,51.43333333333334,0,1,0,False,False,False,False,True,True,False,False,False,False,False,True,5,2,1,8,Developing,3
8016-NCFVO,Male,1,0,0,55,1,1,1,1,1,1,1,1,1,116.5,6382.55,,6407.5,8,113.97410714285716,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,5,5,12,Established,2
4119-ZYPZY,Male,1,0,0,71,1,1,0,1,0,1,1,1,1,106.8,7623.2,,7582.8,6,105.87777777777778,1,0,1,False,True,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
5549-ZGHFB,Male,0,1,1,50,1,1,0,0,0,0,0,0,0,24.95,1261.45,,1247.5,1,24.7343137254902,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
7577-SWIFR,Male,0,0,0,1,1,0,0,0,0,0,1,1,1,89.25,89.25,,89.25,4,44.625,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
0303-WMMRN,Male,0,0,0,5,1,0,0,0,0,0,0,0,1,19.25,86.05,,96.25,1,14.341666666666669,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
6408-OTUBZ,Female,0,0,0,66,1,1,1,1,1,1,1,0,1,104.55,6779.05,,6900.3,7,101.17985074626866,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
5204-HMGYF,Female,0,1,1,49,1,0,1,1,1,1,1,1,1,87.2,4345.0,,4272.8,8,86.9,1,0,1,True,False,False,False,True,False,False,False,False,True,False,True,2,5,4,11,Established,2
1078-TDCRN,Female,1,1,0,3,0,0,0,1,0,0,0,0,1,30.75,82.85,,92.25,2,20.7125,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,5,2,1,8,Developing,0
3727-OVPRY,Male,0,1,1,66,1,1,0,0,0,0,0,0,1,25.7,1714.55,,1696.2,1,25.590298507462688,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
3797-FKOGQ,Male,0,0,1,11,1,1,0,0,0,0,0,1,0,86.2,893.2,,948.2,3,74.43333333333334,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
7622-NXQZR,Male,0,0,0,28,0,0,0,0,0,1,0,0,1,30.1,810.85,,842.8000000000001,2,27.96034482758621,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,4,2,2,8,Developing,0
6196-HBOBZ,Male,0,1,0,65,1,1,1,1,1,0,1,0,1,99.35,6347.55,,6457.75,6,96.175,1,0,1,False,True,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
3970-XGJDU,Female,0,0,0,62,1,0,0,0,0,0,0,0,1,19.2,1123.65,,1190.4,1,17.835714285714285,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
7017-VFULY,Female,0,1,0,2,1,0,0,0,0,0,0,0,0,20.1,43.15,,40.2,1,14.383333333333333,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
5562-YJQGT,Female,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,35.1,,40.7,1,11.7,0,1,0,False,False,True,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
8807-OPMBM,Female,0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,,1410.75,1,24.785714285714285,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
5439-WIKXB,Male,1,1,0,41,1,0,0,1,0,0,1,1,1,94.55,3851.45,,3876.55,5,91.70119047619048,1,0,1,False,False,False,True,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
9874-QLCLH,Female,0,1,1,17,1,1,1,0,1,0,1,1,1,104.2,1743.5,,1771.4,6,96.86111111111111,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,5,3,12,Established,1
8294-UIMBA,Female,0,0,0,30,1,0,0,0,0,1,1,1,1,94.4,2638.1,,2832.0,5,85.1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
8109-YUOHE,Male,0,0,0,17,1,0,1,1,0,0,0,0,0,56.1,946.95,,953.7,4,52.60833333333333,1,0,0,True,False,False,False,True,False,False,True,False,False,True,False,4,3,3,10,Established,3
5840-NVDCG,Female,0,1,1,16,1,0,1,1,0,1,0,1,0,68.25,1114.85,,1092.0,6,65.57941176470588,1,0,0,False,True,False,False,False,False,False,True,False,False,True,False,4,5,3,12,Established,3
8092-NLTGF,Male,0,0,0,72,1,1,0,0,0,0,0,0,0,24.75,1777.6,,1782.0,1,24.350684931506848,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
5928-QLDHB,Male,0,0,0,9,1,1,0,0,0,0,0,0,1,76.25,684.85,,686.25,2,68.485,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
9840-EFJQB,Female,0,0,0,1,1,0,0,1,0,0,0,0,0,74.35,74.35,,74.35,3,37.175,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
0696-UKTOX,Male,0,0,1,23,1,0,0,1,0,1,0,0,0,54.15,1312.45,,1245.45,4,54.68541666666667,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,4,3,3,10,Established,3
4801-KFYKL,Male,0,0,1,8,1,0,0,0,0,0,0,0,0,19.45,159.2,,155.6,1,17.688888888888886,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
3472-OAOOR,Male,0,1,1,19,0,0,1,1,0,0,0,0,1,34.95,610.2,,664.0500000000001,3,30.51,1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,4,3,2,9,Developing,0
6135-OZQVA,Female,0,0,0,7,1,1,1,0,0,0,0,0,1,53.65,404.35,,375.55,3,50.54375,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,5,3,2,10,Established,3
8062-YBDOE,Male,1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,,69.65,2,34.825,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,5,2,1,8,Developing,3
2252-JHJGE,Male,0,0,0,61,1,1,1,0,1,0,1,1,0,104.0,6363.45,,6344.0,6,102.63629032258063,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
4188-PCPIG,Female,0,1,0,57,1,0,1,1,0,1,1,0,1,70.35,4124.65,,4009.95,6,71.11465517241379,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,2,5,4,11,Established,1
6000-APYLU,Male,0,0,0,9,1,0,0,0,0,0,0,1,1,80.8,713.1,,727.1999999999999,3,71.31,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
7105-BENQF,Male,0,0,1,15,1,0,1,0,1,0,0,1,0,64.85,950.75,,972.75,5,59.421875,1,0,0,True,False,False,False,True,False,False,True,False,False,True,False,4,4,3,11,Established,3
7721-DVEKZ,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,,19.65,1,9.825,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
3566-VVORZ,Female,0,1,0,12,1,0,0,0,0,0,0,0,0,45.9,505.95,,550.8,2,38.919230769230765,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,5,2,2,9,Developing,0
9507-HSMMZ,Male,0,0,0,54,1,0,0,0,0,0,0,0,0,20.0,1149.65,,1080.0,1,20.90272727272728,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
2480-SQIOB,Male,0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,,179.2,2,33.93,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
0947-IDHRQ,Female,0,0,0,7,1,0,0,0,0,0,1,0,1,80.3,526.7,,562.1,3,65.8375,1,0,0,False,False,False,False,True,True,False,False,False,False,False,True,5,3,2,10,Established,3
7813-TKCVO,Female,0,1,0,20,1,0,0,0,0,0,0,0,0,20.35,393.15,,407.0,1,18.72142857142857,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
0128-MKWSG,Female,0,0,1,26,0,0,1,0,0,1,0,1,0,45.8,1147.0,,1190.8,4,42.48148148148148,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,4,3,3,10,Established,3
3672-YITQD,Male,1,1,0,36,1,1,0,0,0,0,0,1,1,84.1,3021.6,,3027.6,3,81.66486486486487,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
4350-ZTLPI,Female,0,1,0,53,1,1,0,1,1,1,1,1,1,108.95,5718.2,,5774.35,7,105.8925925925926,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,2,5,5,12,Established,2
9048-JVYVF,Male,0,0,0,3,1,0,0,0,0,1,1,1,1,69.35,191.35,,208.05,5,47.8375,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,4,1,10,Established,3
0361-HJRDX,Female,0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,,4375.799999999999,7,65.7913043478261,1,0,1,False,True,True,False,False,False,False,False,False,True,True,False,1,5,4,10,Established,2
5727-MYATE,Male,0,1,1,72,1,1,1,1,1,1,1,1,1,90.8,6397.6,,6537.599999999999,8,87.63835616438357,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
3823-KYNQY,Male,0,0,0,12,1,1,0,0,0,0,0,0,0,24.95,280.4,,299.4,1,21.569230769230767,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,5,1,2,8,Developing,0
8988-ECPJR,Female,1,1,1,34,1,1,0,1,0,0,0,0,1,79.6,2718.3,,2706.4,3,77.66571428571429,1,0,0,False,False,False,False,True,True,False,False,True,False,False,True,3,3,4,10,Established,1
7570-WELNY,Female,0,1,0,68,1,1,1,1,0,0,0,0,1,84.7,5711.05,,5759.6,4,82.76884057971014,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,3,5,9,Developing,2
3021-VLNRJ,Female,0,0,1,50,1,0,1,0,1,1,1,0,1,70.8,3478.15,,3540.0,6,68.19901960784314,1,0,0,True,False,True,False,False,False,False,False,False,True,False,True,2,5,4,11,Established,1
3776-EKTKM,Female,1,0,0,1,0,0,0,0,0,0,1,0,1,36.45,36.45,,36.45,2,18.225,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,0
2080-CAZNM,Female,1,0,0,41,1,1,0,1,1,0,1,1,1,104.4,4133.95,,4280.400000000001,6,98.42738095238094,1,0,1,False,False,False,True,False,True,False,False,True,False,False,True,3,5,4,12,Established,1
1028-FFNJK,Male,1,1,0,30,1,1,0,0,0,1,1,1,1,101.5,2917.65,,3045.0,5,94.11774193548388,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
6907-FLBER,Male,0,0,0,1,1,1,0,1,0,0,0,0,0,54.3,54.3,,54.3,3,27.15,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,3,1,9,Developing,3
3001-UNBTL,Male,1,1,1,29,1,1,0,0,1,0,1,1,1,103.95,2964.8,,3014.55,5,98.82666666666668,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
5982-PSMKW,Female,0,1,1,23,1,1,1,1,1,1,1,1,1,91.1,2198.3,,2095.3,8,91.59583333333336,1,0,0,False,True,True,False,False,False,False,True,False,False,False,True,4,5,4,13,Champions,1
3507-GASNP,Male,0,0,1,60,1,0,0,0,0,0,0,0,0,19.95,1189.9,,1197.0,1,19.50655737704918,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
7096-ZNBZI,Female,0,1,0,72,1,1,0,0,0,0,0,0,0,26.45,1914.5,,1904.4,1,26.226027397260275,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
1902-XBTFB,Male,0,0,1,22,1,0,0,1,1,0,1,0,1,89.4,2001.5,,1966.8,5,87.02173913043478,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,4,3,11,Established,1
1676-MQAOA,Male,0,0,0,72,1,0,1,1,1,1,1,0,1,75.1,5336.35,,5407.2,7,73.10068493150685,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
0786-IVLAW,Female,1,0,0,66,1,1,0,1,1,0,1,1,0,108.1,7238.6,,7134.599999999999,6,108.03880597014926,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
7566-DSRLQ,Female,0,1,0,72,1,1,0,1,1,1,1,1,1,110.15,7998.8,,7930.8,7,109.57260273972604,1,0,1,False,True,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
0643-OKLRP,Female,1,1,0,47,1,1,1,0,0,0,0,0,0,80.35,3825.85,,3776.45,3,79.70520833333333,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,2,3,4,9,Developing,1
7245-JMTTQ,Female,0,0,0,51,1,1,0,1,1,1,1,1,1,111.5,5703.25,,5686.5,7,109.6778846153846,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,2,5,5,12,Established,2
6050-IJRHS,Female,0,1,1,70,1,1,0,1,1,0,1,1,1,106.5,7397.0,,7455.0,6,104.1830985915493,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
6202-JVYEU,Male,0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,164.6,,179.1,1,16.46,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
8591-TKMZH,Male,0,1,1,59,1,1,1,1,0,1,1,1,1,111.1,6555.2,,6554.9,7,109.25333333333332,1,0,1,False,True,False,False,True,True,False,False,False,True,False,True,1,5,5,11,Established,2
0734-OXWBT,Male,0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,225.65,,212.1,5,56.4125,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,5,4,1,10,Established,3
4282-ACRXS,Male,1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,955.75,,944.3,1,24.506410256410252,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,3,1,2,6,At Risk,0
0365-TRTPY,Female,0,0,0,37,1,1,1,1,1,0,0,0,0,91.2,3382.3,,3374.4,5,89.0078947368421,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
7349-ALMUX,Male,0,0,0,37,1,0,1,1,1,1,0,0,0,65.6,2313.8,,2427.2,6,60.88947368421053,1,0,0,False,True,False,False,False,False,False,False,True,False,True,False,3,5,4,12,Established,1
9381-NDKME,Female,1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,933.3,,975.6,3,37.332,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,4,3,3,10,Established,0
6502-KUGLL,Female,0,1,1,14,1,0,1,1,0,1,0,0,0,59.45,780.85,,832.3000000000001,5,52.056666666666665,1,0,0,False,False,False,False,False,False,False,True,False,False,True,False,5,4,2,11,Established,3
1841-YSJGV,Male,0,1,0,72,1,1,1,1,0,1,1,1,1,109.95,7852.4,,7916.400000000001,7,107.56712328767122,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
2794-XIMMO,Male,0,1,0,53,0,0,0,1,1,1,1,1,1,60.45,3184.25,,3203.8500000000004,6,58.9675925925926,1,0,0,True,False,False,True,False,False,False,False,False,True,True,False,2,5,4,11,Established,1
8382-SHQEH,Female,0,1,0,8,1,1,0,0,0,0,0,1,1,84.9,764.95,,679.2,3,84.99444444444445,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
3511-BFTJW,Male,0,1,1,72,0,0,1,1,1,0,0,0,0,38.5,2763.0,,2772.0,4,37.84931506849315,1,0,0,False,True,True,False,False,False,False,False,False,True,True,False,1,3,4,8,Developing,1
7668-XCFYV,Female,1,1,0,17,1,1,0,0,0,0,1,1,1,92.55,1614.7,,1573.35,4,89.70555555555556,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
2983-ZANRP,Female,0,1,1,2,1,0,0,1,0,0,0,0,1,73.55,145.4,,147.1,3,48.46666666666667,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
7845-URHJN,Female,0,1,0,8,1,0,0,0,0,0,0,0,0,20.15,156.25,,161.2,1,17.36111111111111,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
3034-ZBEQN,Female,0,1,0,48,0,0,0,1,1,0,0,0,0,34.7,1604.5,,1665.6,3,32.744897959183675,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,2,3,3,8,Developing,0
5018-HEKFO,Female,0,0,0,10,1,1,0,0,0,0,0,0,1,24.5,270.15,,245.0,1,24.55909090909091,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
2923-ARZLG,Male,0,1,1,0,1,0,0,0,0,0,0,0,1,19.7,0.0,,0.0,1,0.0,0,1,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
3976-NLDEZ,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,20.6,20.6,,20.6,1,10.3,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
2282-YGNOR,Female,0,0,0,29,1,0,1,0,1,1,0,0,0,58.0,1734.5,,1682.0,5,57.81666666666667,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,3,4,3,10,Established,1
5336-UFNZP,Female,1,1,1,65,1,1,0,1,1,0,1,1,1,107.45,7047.5,,6984.25,6,106.78030303030305,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
6854-EXGSF,Female,0,0,0,8,1,1,1,1,1,0,0,0,1,65.5,573.15,,524.0,5,63.68333333333333,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,5,4,2,11,Established,3
1241-EZFMJ,Male,0,1,0,61,1,1,0,0,0,0,0,0,0,25.45,1538.6,,1552.45,1,24.816129032258065,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
9233-PSYHO,Female,1,0,0,45,1,1,0,0,1,0,1,1,1,100.15,4459.8,,4506.75,5,96.95217391304348,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,2,4,5,11,Established,1
5376-PCKNB,Male,0,1,1,72,1,1,0,1,1,0,1,1,1,104.45,7459.0,,7520.400000000001,6,102.17808219178082,1,0,1,True,False,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
8044-BGWPI,Male,0,1,1,12,1,0,0,0,0,0,0,0,1,21.15,306.05,,253.8,1,23.54230769230769,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
4060-LDNLU,Male,0,0,0,7,1,1,0,0,0,0,1,1,0,96.2,639.7,,673.4,4,79.9625,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
3589-PPVKW,Male,0,0,0,9,1,0,0,0,0,0,0,0,1,44.4,348.15,,399.6,2,34.815,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,2,9,Developing,0
8327-LZKAS,Female,1,1,0,43,1,1,0,0,1,1,1,1,1,107.55,4533.9,,4624.65,6,103.0431818181818,1,0,1,True,False,False,True,False,True,False,False,True,False,False,True,3,5,5,13,Champions,2
5887-IKKYO,Male,0,1,1,58,1,1,0,0,1,1,0,1,0,94.35,5563.65,,5472.299999999999,5,94.29915254237288,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
1075-BGWOH,Male,1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,,1580.0,5,93.38529411764704,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,4,3,11,Established,3
1755-RMCXH,Male,0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,40.25,,40.6,1,13.416666666666666,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
0302-JOIVN,Female,0,1,0,8,1,0,0,1,1,0,1,1,0,101.15,842.9,,809.2,6,93.65555555555557,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,5,2,12,Established,3
3858-XHYJO,Female,0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,,4230.0,6,103.13536585365854,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,3,5,4,12,Established,1
4299-SIMNS,Male,0,0,0,9,1,1,1,0,0,0,0,0,1,81.15,784.45,,730.35,3,78.44500000000001,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
7025-IWFHT,Male,0,0,0,41,1,0,0,1,0,1,1,0,1,89.55,3729.75,,3671.55,5,88.80357142857143,1,0,0,True,False,False,True,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
6261-LHRTG,Female,0,0,0,26,1,0,0,1,1,0,0,0,1,54.75,1406.9,,1423.5,4,52.10740740740741,1,0,0,False,False,True,False,False,False,False,False,True,False,True,False,4,3,3,10,Established,3
7841-FCRQD,Female,0,1,0,33,1,0,0,1,0,1,0,0,1,53.75,1857.3,,1773.75,4,54.62647058823529,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,3,3,3,9,Developing,1
2056-EVGZL,Male,0,1,1,68,1,0,0,1,1,1,1,1,0,105.75,7322.5,,7191.0,7,106.1231884057971,1,0,1,True,False,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
8777-MBMTS,Female,1,1,0,65,1,0,0,1,1,1,1,1,1,105.85,6725.5,,6880.25,7,101.90151515151516,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
7753-USQYQ,Male,0,0,0,55,1,0,0,1,0,1,0,1,1,64.2,3627.3,,3531.0,5,64.77321428571429,1,0,0,True,False,False,True,False,False,False,False,False,True,True,False,2,4,4,10,Established,1
5366-IJEQJ,Male,0,0,0,20,1,1,0,0,1,0,1,0,1,88.7,1761.45,,1774.0,4,83.87857142857143,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
7661-CPURM,Male,0,0,0,19,1,0,0,0,0,1,0,1,1,87.7,1725.95,,1666.3,4,86.2975,1,0,0,True,False,True,False,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
